"X","TrumpWrote","text","created_at"
15839,1,"@MELANIATRUMP did great on television this morning. Poised, smart and strong, with a big heart - so much to offer. We are all proud of you!","2016-02-24 15:43:13"
15840,1,"Melania will be interviewed by @morningmika on @Morning_Joe now (8:30 A.M.). ENJOY!","2016-02-24 13:24:58"
15841,0,"THANK YOU NEVADA!
#Trump2016 #MakeAmericaGreatAgain
@Snapchat! 
Username: realdonaldtrump 
https://t.co/e0HX1zekX8 https://t.co/uVBGpXzICo","2016-02-24 06:25:53"
15842,0,"THANK YOU NEVADA! WE WILL MAKE AMERICA SAFE &amp; GREAT AGAIN! 
https://t.co/ClAnLIg0AD https://t.co/zVvyVCIaD4","2016-02-24 05:41:02"
15843,1,"Make sure you get on the Trump line and are not mislead by the Cruz people. They are bad! BE CAREFUL.","2016-02-24 02:00:18"
15844,0,"RT @TrumpNV: #NVcaucus locator -&gt; https://t.co/WIzgQcbvOB","2016-02-24 01:59:59"
15845,0,"Exclusive interview w/ my wife @MELANIATRUMP- tomorrow morning @ 8amE on @Morning_Joe w/ @morningmika @MSNBC. Enjoy! https://t.co/FQSEKWxnwj","2016-02-24 01:56:15"
15846,1,"GO VOTE FROM NOW TO 8:30 P.M. NEVADA. I WILL BE AT VARIOUS CAUCUS SITES. MAKE AMERICA GREAT AGAIN!","2016-02-24 01:52:32"
15847,0,"RT @EricTrump: Very proud of what my father has accomplished in the past 7 months -Wishing him amazing luck and success tonight! #NVcaucus …","2016-02-24 01:52:12"
15848,1,"My wife Melania will be on @Morning_Joe  tomorrow morning at 8:00. Interviewed by @morningmika - Enjoy!","2016-02-24 01:45:21"
15849,0,"Thank you Sparks, Nevada!
#VoteTrumpNV 

#NevadaCaucus Finder: 
https://t.co/Ryp3DwNe0u

https://t.co/n74lmDoRQO https://t.co/sO5h9LmIMg","2016-02-23 23:14:16"
15850,0,"Club for Growth is the group that came to my office seeking $1 million dollars. I told them no and now they are doing negative ads.","2016-02-23 23:08:48"
15851,1,"Great. Just reported on @FoxNews that many people who supported @JebBush are now supporting me. I knew that would happen, pundits didn't!","2016-02-23 18:12:51"
15852,1,"Wow, great Ohio poll. Shows me leading by 5 points, beating K!","2016-02-23 17:16:42"
15853,1,"Unlike the other Republican candidates, I will be in Nevada all day and night - I won't be fleeing, in and out. I love &amp; invest in Nevada!","2016-02-23 17:11:30"
15854,0,"RT @EricTrump: Nevada remember you can ""Vote and Go"" - walk in vote and walk out! 
Caucus locator: https://t.co/r8ijPnCsmO #TrumpLV https:/…","2016-02-23 16:47:13"
15855,0,"Join us in Sparks, Nevada today! 
#NevadaCaucus #VoteTrumpNV 
https://t.co/5DyhPftng9","2016-02-23 16:46:06"
15856,1,"""@StevenMeyers11: @Vogelsong1 @EdRollins @FoxNews Ed Rollins is the only one of those people that understands process &amp; gets it right""","2016-02-23 15:50:00"
15857,1,"I am growing the Republican Party tremendously - just look at the numbers, way up! Democrats numbers are significantly down from years past.","2016-02-23 15:47:08"
15858,1,"""@jojo2foxy: TRUMP IS UNSTOPPABLE....HE IS WHAT COMMON SENSE AMERICANS WANT WHETHER REPUBLICAN, INDEPENDENT OR A REAGAN DEMOCRAT.","2016-02-23 15:38:24"
15859,1,"""@Vogelsong1: @EdRollins gets it. Was just on @FoxNews explaining how Trump wins the general election.""  Thank you Ed!","2016-02-23 15:36:47"
15860,1,"Ted Cruz lifts the Bible high into the air and then lies like a dog-over and over again! The Evangelicals in S.C. figured him out &amp; said no!","2016-02-23 15:15:55"
15861,1,"Ted Cruz does not have the right ""temperment"" to be President. Look at the way he totally panicked in firing his director of comm. BAD!","2016-02-23 15:07:26"
15862,1,"Wow was Ted Cruz disloyal to his very capable director of communication. He used him as a scape goat-fired like a dog! Ted panicked.","2016-02-23 14:40:53"
15863,1,"Ted Cruz only talks tough on immigration now because he did so badly in S.C. He is in favor of amnesty and weak on illegal immigration.","2016-02-23 14:37:10"
15864,0,"THANK YOU LAS VEGAS, NEVADA!
#NevadaCaucus #VoteTrumpNV
https://t.co/cZlNRrFtW3 https://t.co/scdxT24Dye","2016-02-23 05:19:29"
15865,0,"Join me live- now in Las Vegas, Nevada! We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #VoteTrumpNV #NevadaCaucus https://t.co/IW9s9noxDT","2016-02-23 03:51:04"
15866,0,"RT @DonaldJTrumpJr: Nevada: Here is a quick video @IvankaTrump created on ""How to Caucus"" - very quick and simple! https://t.co/W8ohs9gDvY …","2016-02-23 03:12:41"
15867,1,"Ted Cruz said on @oreillyfactor that illegals sent out of country by my administration would come right back as citizens. Another lie-crazy!","2016-02-23 02:31:20"
15868,1,"A big fat hit job on @oreillyfactor tonight. A total waste of time to watch, boring and biased. @brithume said I would never run, a dope!","2016-02-23 02:27:20"
15869,1,"Great Town Hall tonight at 10:00 P.M. (Eastern) conducted by @seanhannity on @FoxNews","2016-02-23 02:19:01"
15870,0,"Thank you Vermont! #VoteTrumpVT 
https://t.co/8KGOpqDb9t","2016-02-23 01:44:02"
15871,0,"Thank you Michigan! #VoteTrumpMI
Trump 35%
Kasich 17%
Cruz 12%
Rubio 12%
Carson 9% 
Via: ARG","2016-02-23 01:37:52"
15872,0,"Great poll! Thank you North Carolina! 
#VoteTrumpNC on 3/15!
Trump 36%
Cruz 18%
Rubio 18%
Carson 10%
Kasich 7%
Via @SurveyUSA","2016-02-23 01:34:44"
15873,0,"WOW! Thank you Massachusetts! See you soon. #VoteTrumpMA
https://t.co/mNbDUPrEeh","2016-02-23 01:29:26"
15874,1,"Just watched the very incompetent Mitt Romney Campaign Strategist, Stuart Stevens. Now I know why Mitt lost so badly. Stevens is a clown!","2016-02-23 01:29:02"
15875,0,"Thank you Illinois! Great news! #VoteTrumpIL on 3/15!
Trump 28%
Cruz 15%
Rubio 14%
Kasich 13%
Bush 8%
Carson 6%
Simon Poll/SIU","2016-02-23 01:24:27"
15876,0,"RT @DonaldJTrumpJr: Thank you Elko County, Nevada. So much amazing feedback from my forum today I really appreciate it #trump2016 #ICYMI ht…","2016-02-23 00:41:28"
15877,1,"I will be on @seanhannity tonight- from Las Vegas, Nevada at 10pmE. Enjoy! #Hannity #Trump2016 https://t.co/mx5rxf4oHl","2016-02-23 00:19:37"
15878,1,"Ted Cruz should be disqualified from his fraudulent win in Iowa. Weak RNC and Republican leadership probably won't let this happen! Sad.","2016-02-22 21:11:17"
15879,1,"Just saw the phony ad by Cruz - totally false, more dirty tricks. He got caught in so many lies - is this man crazy?","2016-02-22 21:06:25"
15880,1,"Ted Cruz has now apologized to Marco Rubio and Ben Carson for fraud and dirty tricks. No wonder he has lost Evangelical support!","2016-02-22 20:55:16"
15881,1,"Ted Cruz has been playing an ad about me that is so ridiculously false - no basis in fact. Take ad down Ted. Biggest liar in politics!","2016-02-22 20:50:18"
15882,1,"Wow, Ted Cruz falsely suggested Marco Rubio mocked the Bible and was just forced to fire his Communications Director. More dirty tricks!","2016-02-22 20:44:02"
15883,1,"It is so important to audit The Federal Reserve, and yet Ted Cruz missed the vote on the bill that would allow this to be done.","2016-02-22 20:37:55"
15884,0,"Thank you for your endorsement @paulteutulsr! #BikersForTrump #VoteTrumpNV Video: https://t.co/1JEdwPPCux https://t.co/56gkQTM7oc","2016-02-22 18:54:29"
15885,1,"Many people are now saying I won South Carolina because of the last debate. I showed anger and the people of our country are very angry!","2016-02-22 16:12:21"
15886,1,"""@SandraR677582: @FLTrumpTeam Florida starts early voting on March 5 extending to March 15. Absentee ballots have been sent out! #Trump2016""","2016-02-22 14:52:16"
15887,1,"""@ScotMReed: No matter what liar sleazeball @rickwtyler says about @tedcruz in Tennessee. We have early voting and @realDonaldTrump has won.","2016-02-22 14:49:44"
15888,1,"I hear the Rickets family, who own the Chicago Cubs, are secretly spending $'s against me. They better be careful, they have a lot to hide!","2016-02-22 14:42:50"
15889,1,"""@1sonny12: @KSmith233035 @mitchellvii  FLORIDIANS ARE UPSET BECAUSE RUBIO DID NOT DO WHAT HE PROMISED ONCE HE WAS ELECTED! VOTE TRUMP""","2016-02-22 13:42:06"
15890,1,"""@gregusp61: You really rocked them hard in S.C. Rubio and Cruz were pummled. So glad Jeb is gone! Next no liar!""","2016-02-22 13:41:13"
15891,1,"The reason that Ted Cruz lost the Evangelicals in S.C. is because he is a world class LIAR, and Evangelicals do not like liars!","2016-02-22 13:36:39"
15892,1,"I am in Las Vegas, at the best hotel (by far), Trump International. I will be working with my wonderful teams and volunteers to WIN Nevada!","2016-02-22 12:48:30"
15893,1,"""@EricTrump: Nevada we are on our way! #VoteTrumpNV #Trump2016 Caucus locator: https://t.co/aUSzSnOzlm https://t.co/bCRelzywxk""","2016-02-22 12:31:15"
15894,1,"A number of months ago, I was not expected to win South Carolina,Ted Cruz was, and yet I won in a landslide - every group and category. WIN!","2016-02-22 12:22:38"
15895,0,"THANK YOU Atlanta, Georgia! Leaving for Nevada now. Lets MAKE AMERICA SAFE AND GREAT AGAIN! https://t.co/wHfraU67yX https://t.co/WqvxMwJk2S","2016-02-22 00:07:49"
15896,0,"RT @EricTrump: Nevada we are on our way! #VoteTrumpNV #Trump2016
Caucus locator: https://t.co/r8ijPnCsmO https://t.co/kNhQcETaTV","2016-02-21 23:58:17"
15897,1,"RT @BretEastonEllis: Just back from a dinner in West Hollywood: shocked the majority of the table was voting for Trump but they would never…","2016-02-21 18:55:03"
15898,1,"Thank you South Carolina!  https://t.co/U1HoDmuuH3","2016-02-21 16:04:46"
15899,1,"A quote was read from a parody account last night on MSNBC re: Jeb.  https://t.co/4twxJ4blje","2016-02-21 15:57:11"
15900,1,"The failing @WSJ Wall Street Journal should fire both its pollster and its Editorial Board. Seldom has a paper been so wrong.Totally biased!","2016-02-21 11:52:51"
15901,1,"I will be live on all of the major morning talk shows. Enjoy!","2016-02-21 11:36:28"
15902,1,"Thank you @SarahPalinUSA for your amazing help and support. Big win, leaving now for Atlanta and Nevada.The people of South Carolina got it!","2016-02-21 11:09:50"
15903,1,"""@mikeliberation: This is the best reaction shot I've ever seen lol #Trump2016"" https://t.co/jqxI7QoxEY","2016-02-21 04:57:42"
15904,1,"What a great night. Thank you South Carolina, a special place with truly amazing people! LOVE","2016-02-21 03:01:10"
15905,1,"People (pundits) gave me no chance in South Carolina. Now it looks like a possible win. I would be happy with a one vote victory! (HOPE)","2016-02-21 00:05:57"
15906,1,"""@CarrollKuykend2: This veteran just voted @realDonaldTrump in the SC primary, let's make America great again!""","2016-02-20 21:51:11"
15907,1,"South Carolina voters have the future of our country in their hands. Vote now (today), and MAKE AMERICA GREAT AGAIN!","2016-02-20 17:39:24"
15908,1,"Remember that Marco Rubio is very weak on illegal immigration. South Carolina needs strength as illegals and Syrians pour in. Don't allow it","2016-02-20 17:02:44"
15909,1,"I wonder if President Obama would have attended the funeral of Justice Scalia if it were held in a Mosque? Very sad that he did not go!","2016-02-20 16:42:11"
15910,1,"""@Carolyn82471448: @WayneDupreeShow @realDonaldTrump All aboard the Trump Train!""","2016-02-20 16:34:53"
15911,1,"I am the only candidate (in many years) who is self-funding his campaign. Lobbyists and $ interests totally control all other candidates!","2016-02-20 15:31:23"
15912,1,"""@micah_micahk: @realDonaldTrump @blackan @DanScavino this veteran voted for Trump in TX early voting! https://t.co/DTtUvc59NJ""","2016-02-20 15:20:27"
15913,1,"""@BirgitOlsen1: @realDonaldTrump @Justice41ca  @Vote_For_Trump EVERYBODY ON TWITTER GET OUT TO VOTE FOR TRUMP TODAY IN SOUTH CAROLINA""","2016-02-20 15:18:07"
15914,1,"""@Blackan: #SCPrimary @realDonaldTrump is the only one who will protect American interests. #MakeAmericaGreatAgain https://t.co/Hbqjg1fb1t""","2016-02-20 15:17:17"
15915,1,"""@TrumpNewMedia: WHY DOES TED CRUZ LIE SO MUCH? LET'S FACE IT TED NEVER CREATED EVEN 1 JOB HIS ENTIRE LIFE! #WATCH: https://t.co/modgRNn1DJ","2016-02-20 15:15:03"
15916,1,"""@ResisTyr:  Mr.Trump...BOTH Cruz AND Rubio are ineligible to be POTUS! It's a SLAM DUNK CASE!! Check it! https://t.co/NjqWP0pP6X""","2016-02-20 14:07:42"
15917,1,"""@FamilyRedsFans: @FoxNews is really starting to campaign hard for marcorubio. #fairandbalancedmyass""  He is weak on illegal immigration!","2016-02-20 14:04:56"
15918,1,"""@TrumpNewMedia:  Get out &amp; #VoteTrump if you don't #VoteTrump NOTHING will change it's that simple! #VoteTrump https://t.co/0QUSXERSql""","2016-02-20 14:02:59"
15919,1,"""@Metazip: @AnnCoulter @DavidJMadeira  TheTrump phenomenon summed up: “Leadership, Fighter and Winner.” Not a Liar https://t.co/rz8BC4n8B5""","2016-02-20 14:02:25"
15920,1,"Lying #Ted Cruz just (on election day) came out with a sneak and sleazy Robocall. He holds up the Bible but in fact is a true lowlife pol!","2016-02-20 13:59:13"
15921,1,"""@rwalkerTennesse: #SouthCarolina If you want a job next January @Vote_For_Trump today. @realDonaldTrump will work for the people.""","2016-02-20 13:18:54"
15922,1,"""@dnmiller2000: @realDonaldTrump I'm a Regan Dem and believe in your message! God bless you and your campaign!""","2016-02-20 13:18:11"
15923,1,"MAKE AMERICA GREAT AGAIN!","2016-02-19 21:51:51"
15924,1,"Just finished two major speeches in South Carolina. Big crowds, great people. Going for a third now!","2016-02-19 21:49:15"
15925,1,"Boycott all Apple products  until such time as Apple gives cellphone info to authorities regarding radical Islamic terrorist couple from Cal","2016-02-19 21:38:07"
15926,0,"I have built so many great &amp; complicated projects– creating tens of thousands of jobs-video: https://t.co/9cqt78cGiT https://t.co/4Q7oJHKoqV","2016-02-19 21:00:59"
15927,0,"#MakeAmericaGreatAgain #Trump2016 https://t.co/6hP6PzPkY5","2016-02-19 20:49:57"
15928,0,"#MakeAmericaGreatAgain #Trump2016  https://t.co/zIn9Zl4Ukx","2016-02-19 20:49:02"
15929,0,"Remember, Cruz and Bush gave us Roberts who upheld #ObamaCare twice! I am the only one who will #MAKEAMERICAGREATAGAIN!","2016-02-19 20:30:24"
15930,0,"I’m self-funding and I am going to take care of the people – not the special interests and insurance companies like the other candidates.","2016-02-19 20:29:43"
15931,0,"I will replace it with private plans, health savings accounts, &amp; allow purchasing across state lines. Maximum choice &amp; freedom for consumer.","2016-02-19 20:29:22"
15932,0,"I was referring to a backstop for pre-existing conditions. I will eliminate the law, in its entirety, &amp; replace it w/ something much better.","2016-02-19 20:29:01"
15933,0,"I was asked about healthcare by Anderson Cooper &amp; have been consistent- I will repeal all of #ObamaCare, including the mandate, period.","2016-02-19 20:28:32"
15934,0,"A message from @IvankaTrump! #SCPrimary #VoteTrumpSC #MakeAmericaGreatAgain 
Video: https://t.co/5NZw5Bs6NR https://t.co/KEx85mQxEv","2016-02-19 18:56:48"
15935,0,"Thank you South Carolina! Everyone get out and vote tomorrow! We will #MakeAmericaGreatAgain! https://t.co/Q2qxHINAHo","2016-02-19 18:52:38"
15936,1,"""@KathyTravels777:  ĺ @andersoncooper Tonight on CNN @realDonaldTrump was GREAT. Loved the intimacy of conversation w the people""","2016-02-19 06:09:32"
15937,0,"Tonight I will be on @FoxNews with @SeanHannity at 10pm and @CNN w/ @AndersonCooper at 10:10pm. Enjoy! #VoteTrumpSC #Trump2016","2016-02-19 00:11:57"
15938,0,"We will MAKE AMERICA SAFE &amp; GREAT AGAIN! #Trump2016 #VoteTrumpSC
https://t.co/wG4RgO0pNm https://t.co/3XpJvBZuk5","2016-02-19 00:08:24"
15939,0,"RT @JoeNBC: ""Pope Francis, tear down that wall!""
#vaticanwalls https://t.co/mDGANFtApb","2016-02-19 00:05:58"
15940,0,"Join us Saturday night- for the South Carolina Primary Watch Party!
#SCPrimary #Trump2016 https://t.co/AqRhLydI0u","2016-02-18 20:16:04"
15941,0,"Join us tomorrow night in Charleston, South Carolina! #SCPrimary #Trump2016 https://t.co/VauoRmgcVz","2016-02-18 20:14:22"
15942,0,"RT @benshapiro: Pope on Trump: ""A person who thinks only about building walls...is not Christian."" This is Vatican City. https://t.co/ehmsL…","2016-02-18 19:42:39"
15943,0,"RT @TomOdell: .@FoxNews - Pope who lives in a Vatican city fortified with huge walls thinks it's wrong to build walls? Really? https://t.co…","2016-02-18 19:42:00"
15944,0,"Response to the Pope:
https://t.co/iWDjTIQyhE","2016-02-18 18:07:32"
